"Осуществление переданных органам государственной власти субъектов Российской Федерации в соответствии с пунктом 1 статьи 9.1 Федерального закона от 25 июня 2002 года № 73-ФЗ ""Об объектах культурного наследия (памятниках истории и культуры) народов Российской Федерации"" полномочий Российской Федерации в отношении объектов культурного наследия";1018859500;756,7
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1018859500100;756,7
"Основное мероприятие ""Содействие комплексному развитию сферы культуры и архивного дела муниципальных образований Томской области""";1019300000;31 072,9
Поддержка творческой деятельности и укрепление материально-технической базы муниципальных театров в населенных пунктах с численностью населения до 300 тысяч человек;10193R4660;11 607,2
Межбюджетные трансферты;10193R4660500;11 607,2
Обеспечение развития и укрепления материально-технической базы домов культуры в населенных пунктах с числом жителей до 50 тысяч человек;10193R4670;16 208,6
Межбюджетные трансферты;10193R4670500;16 208,6
Поддержка отрасли культуры;10193R5190;3 257,1
Межбюджетные трансферты;10193R5190500;3 257,1
"Основное мероприятие ""Поддержка творческой деятельности и техническое оснащение детских и кукольных театров""";1019400000;3 775,8
Поддержка творческой деятельности и техническое оснащение детских и кукольных театров;10194R5170;3 775,8
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;10194R5170600;3 775,8
"Подпрограмма ""Развитие внутреннего и въездного туризма на территории Томской области""";1020000000;5 102,5
"Ведомственная целевая программа ""Повышение конкурентоспособности туристских услуг в Томской области""";1026700000;2 102,5
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1026700000600;2 102,5
"Основное мероприятие ""Создание условий для развития туристской деятельности и поддержка развития приоритетных направлений туризма""";1028200000;3 000,0
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1028200000600;100
Реализация проектов, отобранных по итогам проведения конкурса проектов;1028240690;2 900,0
Межбюджетные трансферты;1028240690500;2 900,0
Обеспечивающая подпрограмма;1030000000;48 626,6
Руководство и управление в сфере установленных функций органов государственной власти субъекта Российской Федерации;1030100000;48 626,6
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1030100000100;39 594,1
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1030100000200;8 748,5
Иные бюджетные ассигнования;1030100000800;284
"Государственная программа ""Социальная поддержка населения Томской области""";1100000000;7 757 824,6
"Подпрограмма ""Развитие мер социальной поддержки отдельных категорий граждан""";1110000000;6 675 359,8
"Ведомственная целевая программа ""Исполнение принятых обязательств по социальной поддержке отдельных категорий граждан за счет средств областного бюджета""";1116000000;5 275 210,2
"Государственная пенсия за выслугу лет государственным гражданским служащим Томской области и муниципальным служащим Томской области в соответствии с Законом Томской области от 10 октября 2011 года № 240-ОЗ ""О государственной пенсии за выслугу лет и единовременном поощрении в связи с выходом на государственную пенсию за выслугу лет""";1116000310;313 200,0
Социальное обеспечение и иные выплаты населению;1116000310300;313 200,0
"Субсидии на возмещение специализированным службам по вопросам похоронного дела стоимости услуг, предоставляемых согласно гарантированному перечню услуг по погребению, в соответствии с Федеральным законом от 12 января 1996 года № 8-ФЗ ""О погребении и похоронном деле""";1116000360;1 100,0
Иные бюджетные ассигнования;1116000360800;1 100,0
Мероприятия в области социальной политики;1116000540;6 762,0
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1116000540200;67,6
Социальное обеспечение и иные выплаты населению;1116000540300;6 207,7
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1116000540600;486,7
Прочие мероприятия в области социальной политики;1116000550;835,7
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1116000550200;835,7
"Субсидии на возмещение части затрат перевозчикам, осуществляющим перевозку граждан транспортом общего пользования по единому социальному проездному билету, в соответствии с Законом Томской области от 30 декабря 2014 года № 199-ОЗ ""О мерах социальной поддержки отдельных категорий граждан, проживающих на территории Томской области, по оплате проезда на транспорте общего пользования""";1116000560;61 900,0
Иные бюджетные ассигнования;1116000560800;61 900,0
"Субсидии на возмещение затрат перевозчикам, осуществляющим перевозку граждан на основании социального проездного талона, в соответствии с Законом Томской области от 30 декабря 2014 года № 199-ОЗ ""О мерах социальной поддержки отдельных категорий граждан, проживающих на территории Томской области, по оплате проезда на транспорте общего пользования""";1116000570;1 500,0
Иные бюджетные ассигнования;1116000570800;1 500,0
"Денежная компенсация части расходов на проезд студентам из малоимущих семей, проходящим обучение по очной форме в государственных профессиональных образовательных организациях и государственных образовательных организациях высшего образования в соответствии с Законом Томской области от 12 августа 2013 года № 149-ОЗ ""Об образовании в Томской области""";1116000600;170
Социальное обеспечение и иные выплаты населению;1116000600300;170
Оказание других видов социальной помощи;1116000750;50 758,8
Социальное обеспечение и иные выплаты населению;1116000750300;50 758,8
Доставка (пересылка) гражданам доплат к пенсии и мер социальной поддержки;1116000760;66 133,2
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1116000760200;66 133,2
"Предоставление мер социальной поддержки в соответствии с Законом Томской области от 14 июня 2002 года № 34-ОЗ ""Об установлении надбавки к пенсии Героям Советского Союза, Героям Социалистического Труда, полным кавалерам ордена Славы, полным кавалерам ордена Трудовой Славы, лауреатам Ленинской премии, проживающим в Томской области""";1116020070;156
Социальное обеспечение и иные выплаты населению;1116020070300;156
"Предоставление мер социальной поддержки в соответствии с Законом Томской области от 8 апреля 2004 года № 40-ОЗ ""О ежемесячных доплатах к пенсии гражданам, достигшим возраста 100 лет и более""";1116020080;516
Социальное обеспечение и иные выплаты населению;1116020080300;516
"Предоставление мер социальной поддержки в соответствии с Законом Томской области от 7 июня 2001 года № 66-ОЗ ""О некоторых социальных гарантиях лицам, замещавшим на постоянной основе должности в органах государственной власти и управления, органах КПСС, профсоюзных организациях, действовавших на территории Томской области в период Союза ССР и РСФСР, лицам, которым до 1 января 1992 года были назначены персональные пенсии союзного, республиканского и местного значения, лицам, награжденным знаком отличия ""За заслуги перед Томской областью"", а также иным лицам""";1116020090;21 500,0
Социальное обеспечение и иные выплаты населению;1116020090300;21 500,0
"Предоставление мер социальной поддержки в соответствии с Законом Томской области от 13 июня 2001 года № 71-ОЗ ""Об индивидуальных доплатах к пенсиям родителям военнослужащих, умерших в результате заболевания, приобретенного в период прохождения военной службы""";1116020100;570,3
Социальное обеспечение и иные выплаты населению;1116020100300;570,3
"Социальное пособие на погребение умерших граждан в соответствии с Законом Томской области от 12 января 2005 года № 6-ОЗ ""О погребении и похоронном деле в Томской области""";1116020110;11 400,0
Социальное обеспечение и иные выплаты населению;1116020110300;11 400,0
"Предоставление гражданам субсидий на оплату жилого помещения и коммунальных услуг в соответствии с Постановлением Правительства Российской Федерации от 14 декабря 2005 года № 761 ""О предоставлении субсидий на оплату жилого помещения и коммунальных услуг""";1116020120;714 725,5
Социальное обеспечение и иные выплаты населению;1116020120300;714 725,5
"Единовременная денежная компенсация на возмещение произведенных расходов гражданам, осуществляющим газификацию жилого помещения, в соответствии с Законом Томской области от 12 августа 2013 года № 143-ОЗ ""О социальной поддержке отдельных категорий граждан, осуществляющих газификацию жилых помещений на территории Томской области""";1116020130;20 000,0
Социальное обеспечение и иные выплаты населению;1116020130300;20 000,0
"Единовременные денежные выплаты к юбилейным датам ветеранам Великой Отечественной войны в соответствии с Постановлением Администрации Томской области от 30 августа 2011 года № 259а ""О единовременных денежных выплатах и персональных поздравлениях Президента Российской Федерации к юбилейным датам ветеранов Великой Отечественной войны, проживающих на территории Томской области""";1116020150;1 200,0
Социальное обеспечение и иные выплаты населению;1116020150300;1 200,0
"Компенсация затрат родителей (законных представителей) детей-инвалидов на организацию обучения по основным общеобразовательным программам на дому в соответствии с Законом Томской области от 10 сентября 2003 года № 109-ОЗ ""О социальной поддержке инвалидов в Томской области""";1116020160;2 800,0
Социальное обеспечение и иные выплаты населению;1116020160300;2 800,0
"Ежемесячная денежная выплата по оплате жилого помещения и коммунальных услуг, денежная компенсация расходов на оплату жилого помещения и коммунальных услуг и компенсационная доплата отдельным категориям граждан, работающих (работавших) и проживающих в сельской местности и рабочих посёлках на территории Томской области, в соответствии с Законом Томской области от 30 апреля 2009 года № 59-ОЗ ""О мерах социальной поддержки по оплате жилого помещения и коммунальных услуг отдельных категорий граждан, работающих (работавших) и проживающих в сельской местности и рабочих поселках на территории Томской области""";1116020180;258 000,0
Социальное обеспечение и иные выплаты населению;1116020180300;258 000,0
"Ежемесячная денежная выплата вдовам умерших участников Великой Отечественной войны в соответствии с Законом Томской области от 11 октября 2005 года № 179-ОЗ ""О мерах по улучшению материального положения вдов участников Великой Отечественной войны""";1116020190;9 600,0
Социальное обеспечение и иные выплаты населению;1116020190300;9 600,0
"Ежемесячная денежная выплата на оплату жилого помещения и коммунальных услуг и компенсационная доплата инвалидам и участникам Великой Отечественной войны в соответствии с Законом Томской области от 4 мая 2005 года № 66-ОЗ ""О дополнительных мерах социальной поддержки инвалидов и участников Великой Отечественной войны на территории Томской области""";1116020200;9 000,0
Социальное обеспечение и иные выплаты населению;1116020200300;9 000,0
"Ежемесячная компенсационная выплата на оплату дополнительной площади жилого помещения и ежегодная денежная выплата на приобретение и доставку твердого топлива в соответствии с Законом Томской области от 8 июня 2006 года № 123-ОЗ ""О дополнительных мерах социальной поддержки отдельных категорий граждан при предоставлении субсидий на оплату жилого помещения и коммунальных услуг""";1116020210;222 300,0
Социальное обеспечение и иные выплаты населению;1116020210300;222 300,0
"Ежемесячная денежная выплата инвалидам боевых действий, ветеранам боевых действий, ставшим инвалидами вследствие общего заболевания или трудового увечья, гражданам, ставшим инвалидами вследствие ранения, контузии или увечья, полученных при исполнении обязанностей военной службы по призыву, которым выплачивается пенсия территориальным органом Пенсионного фонда Российской Федерации, за исключением лиц, обеспечивающихся пенсией в соответствии с Законом Российской Федерации от 12 февраля 1993 года № 4468-1 ""О пенсионном обеспечении лиц, проходивших военную службу, службу в органах внутренних дел, Государственной противопожарной службе, органах по контролю за оборотом наркотических средств и психотропных веществ, учреждениях и органах уголовно-исполнительной системы, Федеральной службе войск национальной гвардии Российской Федерации, и их семей"", в соответствии с Законом Томской области от 10 июля 2007 года № 128-ОЗ ""О мерах по улучшению материального положения инвалидов боевых действий, ветеранов боевых действий, ставших инвалидами вследствие общего заболевания или трудового увечья, граждан, ставших инвалидами вследствие ранения, контузии или увечья, полученных при исполнении обязанностей военной службы по призыву""";1116020220;1 773,6
Социальное обеспечение и иные выплаты населению;1116020220300;1 773,6
"Единовременная денежная выплата инвалидам Великой Отечественной войны и участникам Великой Отечественной войны в соответствии с Законом Томской области от 28 апреля 2007 года № 77-ОЗ ""О единовременной денежной выплате инвалидам Великой Отечественной войны и участникам Великой Отечественной войны, проживающим на территории Томской области""";1116020230;453
Социальное обеспечение и иные выплаты населению;1116020230300;453
"Единовременная денежная выплата труженикам тыла в соответствии с Законом Томской области от 10 сентября 2007 года № 185-ОЗ ""О единовременной денежной выплате труженикам тыла, проживающим на территории Томской области""";1116020240;3 500,0
Социальное обеспечение и иные выплаты населению;1116020240300;3 500,0
"Ежемесячная денежная выплата ветеранам труда Томской области в соответствии с Законом Томской области от 7 декабря 2007 года № 260-ОЗ ""О ветеранах труда Томской области""";1116020250;179 000,0
Социальное обеспечение и иные выплаты населению;1116020250300;179 000,0
"Ежемесячная денежная выплата на обеспечение полноценным питанием беременных женщин и кормящих матерей из числа малоимущих семей в соответствии с Законом Томской области от 7 октября 2008 года № 200-ОЗ ""О мерах социальной поддержки беременных женщин и кормящих матерей на территории Томской области""";1116020260;23 500,0
Социальное обеспечение и иные выплаты населению;1116020260300;23 500,0
"Ежемесячная денежная выплата отдельным категориям граждан по оплате проезда на транспорте общего пользования в соответствии с Законом Томской области от 30 декабря 2014 года № 199-ОЗ ""О мерах социальной поддержки отдельных категорий граждан, проживающих на территории Томской области, по оплате проезда на транспорте общего пользования""";1116020270;230 400,0
Социальное обеспечение и иные выплаты населению;1116020270300;230 400,0
"Ежемесячная доплата к пенсии пенсионерам из числа педагогических работников, проживающим на территории Томской области, прекратившим трудовой договор с областной государственной или муниципальной образовательной организацией и имеющим почетные звания, начинающиеся со слов ""Заслуженный ..."", ""Народный..."", в соответствии с Законом Томской области от 12 августа 2013 года № 149-ОЗ ""Об образовании в Томской области""";1116020280;3 620,4
Социальное обеспечение и иные выплаты населению;1116020280300;3 620,4
"Компенсация за присмотр и уход за ребенком в образовательных организациях, реализующих образовательную программу дошкольного образования или за услуги индивидуального предпринимателя в сфере дошкольного образования в соответствии с Законом Томской области от 12 августа 2013 года № 149-ОЗ ""Об образовании в Томской области""";1116020290;189 900,0
Социальное обеспечение и иные выплаты населению;1116020290300;189 900,0
"Ежемесячная денежная выплата ветеранам труда, ветеранам военной службы в соответствии с Законом Томской области от 16 декабря 2004 года № 254-ОЗ ""О мерах социальной поддержки отдельных категорий граждан, проживающих на территории Томской области""";1116020300;384 000,0
Социальное обеспечение и иные выплаты населению;1116020300300;384 000,0
"Ежемесячная денежная выплата труженикам тыла в соответствии с Законом Томской области от 16 декабря 2004 года № 254-ОЗ ""О мерах социальной поддержки отдельных категорий граждан, проживающих на территории Томской области""";1116020310;15 600,0
Социальное обеспечение и иные выплаты населению;1116020310300;15 600,0
"Ежемесячная денежная выплата реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий в соответствии с Законом Томской области от 16 декабря 2004 года № 254-ОЗ ""О мерах социальной поддержки отдельных категорий граждан, проживающих на территории Томской области""";1116020320;14 040,0
Социальное обеспечение и иные выплаты населению;1116020320300;14 040,0
"Ежемесячная денежная выплата на оплату жилого помещения и коммунальных услуг и компенсационная доплата ветеранам труда, ветеранам военной службы в соответствии с Законом Томской области от 16 декабря 2004 года № 254-ОЗ ""О мерах социальной поддержки отдельных категорий граждан, проживающих на территории Томской области""";1116020330;1 178 631,6
Социальное обеспечение и иные выплаты населению;1116020330300;1 178 631,6
"Ежемесячная денежная выплата на оплату жилого помещения и коммунальных услуг и компенсационная доплата реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий в соответствии с Законом Томской области от 16 декабря 2004 года № 254-ОЗ ""О мерах социальной поддержки отдельных категорий граждан, проживающих на территории Томской области""";1116020340;202 160,0
Социальное обеспечение и иные выплаты населению;1116020340300;202 160,0
"Пособие на ребенка в соответствии с Законом Томской области от 16 декабря 2004 года № 253-ОЗ ""О социальной поддержке граждан, имеющих несовершеннолетних детей""";1116020350;215 000,0
Социальное обеспечение и иные выплаты населению;1116020350300;215 000,0
"Единовременные денежные выплаты гражданам при рождении одновременно трех и более детей в соответствии с Законом Томской области от 16 декабря 2004 года № 253-ОЗ ""О социальной поддержке граждан, имеющих несовершеннолетних детей""";1116020360;65,7
Социальное обеспечение и иные выплаты населению;1116020360300;65,7
"Ежемесячная денежная выплата на оплату стоимости проезда городским, пригородным и внутрирайонным транспортом к месту обучения и обратно детей из малоимущих многодетных семей в соответствии с Законом Томской области от 16 декабря 2004 года № 253-ОЗ ""О социальной поддержке граждан, имеющих несовершеннолетних детей""";1116020370;200
Социальное обеспечение и иные выплаты населению;1116020370300;200
"Ежегодная денежная выплата на подготовку ребенка к занятиям в общеобразовательной организации в соответствии с Законом Томской области от 16 декабря 2004 года № 253-ОЗ ""О социальной поддержке граждан, имеющих несовершеннолетних детей""";1116020380;22 000,0
Социальное обеспечение и иные выплаты населению;1116020380300;22 000,0
;;
";;;;;;";;
;;
"Ежемесячная денежная выплата на оплату коммунальных услуг и компенсационная доплата малоимущим многодетным семьям в соответствии с Законом Томской области от 16 декабря 2004 года № 253-ОЗ ""О социальной поддержке граждан, имеющих несовершеннолетних детей""";1116020390;63 840,0
Социальное обеспечение и иные выплаты населению;1116020390300;63 840,0
"Ежемесячная денежная выплата нуждающейся в поддержке семье в случае рождения третьего ребенка или последующих детей до достижения ребенком возраста 3 лет в соответствии с Законом Томской области от 16 декабря 2004 года № 253-ОЗ ""О социальной поддержке граждан, имеющих несовершеннолетних детей""";1116020400;676 735,0
Социальное обеспечение и иные выплаты населению;1116020400300;676 735,0
"Региональный материнский (семейный) капитал в соответствии с Законом Томской области от 16 декабря 2004 года № 253-ОЗ ""О социальной поддержке граждан, имеющих несовершеннолетних детей""";1116020410;75 000,0
Социальное обеспечение и иные выплаты населению;1116020410300;75 000,0
"Единовременные денежные компенсации народным дружинникам в соответствии с Законом Томской области от 18 августа 2014 года № 120-ОЗ ""Об участии граждан в охране общественного порядка на территории Томской области""";1116020420;125
Социальное обеспечение и иные выплаты населению;1116020420300;125
"Компенсация расходов на уплату взноса на капитальный ремонт в соответствии с Законом Томской области от 13 апреля 2016 года № 23-ОЗ ""О предоставлении компенсации расходов на уплату взноса на капитальный ремонт для отдельных категорий граждан""";1116020430;5 939,0
Социальное обеспечение и иные выплаты населению;1116020430300;5 939,0
"Единовременные денежные компенсации добровольным пожарным и работникам добровольной пожарной охраны в соответствии с Законом Томской области от 4 августа 2011 года № 150-ОЗ ""О добровольной пожарной охране в Томской области""";1116020470;75
Социальное обеспечение и иные выплаты населению;1116020470300;75
"Организация и осуществление деятельности по опеке и попечительству в соответствии с Законом Томской области от 28 декабря 2007 года № 298-ОЗ ""О наделении органов местного самоуправления отдельными государственными полномочиями по организации и осуществлению деятельности по опеке и попечительству в Томской области""";1116040700;4 199,4
Межбюджетные трансферты;1116040700500;4 199,4
"Оказание помощи в ремонте и (или) переустройстве жилых помещений граждан, не стоящих на учете в качестве нуждающихся в улучшении жилищных условий и не реализовавших свое право на улучшение жилищных условий за счет средств федерального и областного бюджетов в 2009 и последующих годах, из числа: участников и инвалидов Великой Отечественной войны 1941 - 1945 годов; тружеников тыла военных лет; лиц, награжденных знаком ""Жителю блокадного Ленинграда""; бывших несовершеннолетних узников концлагерей; вдов погибших (умерших) участников Великой Отечественной войны 1941 - 1945 годов, не вступивших в повторный брак";1116040710;11 325,0
Межбюджетные трансферты;1116040710500;11 325,0
"Ведомственная целевая программа ""Исполнение обязательств по предоставлению отдельным категориям граждан бесплатной юридической помощи""";1116100000;15 127,6
Субсидия Адвокатской палате Томской области на оплату труда и компенсацию расходов адвокатам, являющимся участниками государственной системы бесплатной юридической помощи;1116100770;1 000,0
Предоставление субсидий бюджетным, автономным учреждениям и иным некоммерческим организациям;1116100770600;1 000,0
Повышение правовой грамотности и законопослушания населения России;1116100780;14 127,6
Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными (муниципальными) органами, казенными учреждениями, органами управления государственными внебюджетными фондами;1116100780100;11 359,4
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1116100780200;2 748,2
Иные бюджетные ассигнования;1116100780800;20
"Ведомственная целевая программа ""Исполнение обязательств по предоставлению мер социальной поддержки отдельным категориям граждан в рамках реализации государственной политики в сфере культуры и искусства""";1116200000;804
"Ежемесячная надбавка неработающим пенсионерам, имеющим почетные звания ""Народный артист..."", ""Народный художник..."", ""Заслуженный артист..."", ""Заслуженный художник..."", ""Заслуженный деятель искусств..."", ""Заслуженный работник культуры...""";1116220430;772,8
Социальное обеспечение и иные выплаты населению;1116220430300;772,8
Ежемесячная надбавка руководителям и специалистам организаций иных организационно-правовых форм и форм собственности (кроме федеральных государственных организаций), осуществляющих культурную деятельность в качестве основной деятельности на территории Томской области и зарегистрированных на территории Томской области;1116220440;31,2
Социальное обеспечение и иные выплаты населению;1116220440300;31,2
"Ведомственная целевая программа ""Предоставление единовременной денежной выплаты на улучшение жилищных условий в соответствии с Законом Томской области от 16 декабря 2004 года № 253-ОЗ ""О социальной поддержке граждан, имеющих несовершеннолетних детей""";1116500000;8 191,6
"Единовременная денежная выплата на улучшение жилищных условий в соответствии с Законом Томской области от 16 декабря 2004 года № 253-ОЗ ""О социальной поддержке граждан, имеющих несовершеннолетних детей""";1116520450;8 191,6
Социальное обеспечение и иные выплаты населению;1116520450300;8 191,6
"Основное мероприятие ""Предоставление отдельных мер социальной поддержки граждан, подвергшихся воздействию радиации""";1118200000;28 493,3
Осуществление переданных полномочий Российской Федерации по предоставлению отдельных мер социальной поддержки граждан, подвергшихся воздействию радиации;1118251370;28 493,3
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1118251370200;398,9
Социальное обеспечение и иные выплаты населению;1118251370300;28 094,4
"Основное мероприятие ""Осуществление переданного полномочия Российской Федерации по осуществлению ежегодной денежной выплаты лицам, награжденным нагрудным знаком ""Почетный донор России""";1118300000;62 001,1
"Осуществление переданного полномочия Российской Федерации по осуществлению ежегодной денежной выплаты лицам, награжденным нагрудным знаком ""Почетный донор России""";1118352200;62 001,1
Закупка товаров, работ и услуг для обеспечения государственных (муниципальных) нужд;1118352200200;923
Социальное обеспечение и иные выплаты населению;1118352200300;61 078,1
"Основное мероприятие ""Выплата государственного единовременного пособия и ежемесячной денежной компенсации гражданам при возникновении поствакцинальных осложнений в соответствии с Федеральным законом от 17 сентября 1998 года № 157-ФЗ ""Об иммунопрофилактике инфекционных болезней""";1118400000;77,4
